model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,800,25600,25600,1.0,0.12267933252355782,7.0290079870818785,5.171420331347447,0.7346875,7.029007987081878,5.171420331347447
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,800,25600,23805,0.9298828125,0.03900186466032088,2.2346422381768223,1.5967657475370396,0.92609375,2.116028456638202,1.5213528978480257
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,800,25600,22591,0.8824609375,0.048310521695147816,2.7679889992071693,1.9835455054922286,0.9037109375,2.703653521427737,1.9400168659996297
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,800,25600,25600,1.0,0.06445376749251523,3.6929288510386256,2.655129191805666,0.866484375,3.6929288510386264,2.655129191805666
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,1000,25600,13168,0.514375,0.08469379084858591,4.852596766587688,3.5778568995728097,0.81640625,4.541766987864113,3.3325132858404585
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,1000,25600,8965,0.3501953125,0.10896413294529722,6.243184936067939,4.610147900563407,0.7508984375,7.63149844440068,5.5522445566308765
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,1000,25600,25600,1.0,0.11847757911257435,6.788265250077828,4.954608448362903,0.7323828125,6.788265250077827,4.954608448362903
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,1000,25600,6400,0.25,0.11087972325117164,6.352940175870717,4.69562238251948,0.7490625,11.19056177180521,8.157345958616128
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,1000,25600,6400,0.25,0.11087961983540817,6.352934250583936,4.695612589692183,0.7490625,11.19056177180521,8.157345958616128
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,1000,25600,25600,1.0,0.11630484859431718,6.663776961362419,4.881691096771958,0.7490234375,6.6637769613624185,4.881691096771958
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,1000,25600,23758,0.928046875,0.037676738453107365,2.1587180991813097,1.529398833943001,0.928828125,1.9996558812659961,1.4312728954913885
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,1000,25600,22590,0.882421875,0.04784705538667296,2.7414343357850517,1.9499048762247693,0.9040625,2.671806300340282,1.9066856714332248
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,1000,25600,25600,1.0,0.06307605007886234,3.6139914578746355,2.587472799754825,0.8689453125,3.6139914578746346,2.587472799754825
