model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,16,200,25600,25600,1.0,0.14603020749759557,8.366914571031897,6.22662802899531,0.682265625,8.366914571031897,6.22662802899531
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,16,200,25600,24133,0.9426953125,0.03938215420685946,2.2564312241864273,1.59972653803681,0.9235546875,2.1396854583637857,1.5248523484875198
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,16,200,25600,22742,0.888359375,0.046603368888553015,2.670176348405374,1.8975562706216607,0.9066796875,2.6164455729621627,1.8622647748519383
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,16,200,25600,25600,1.0,0.05982870597366222,3.427932346019982,2.443648390121318,0.876640625,3.427932346019982,2.443648390121318
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,18,200,25600,13859,0.5413671875,0.09677746094222046,5.5449400639814,4.135959843537793,0.7973828125,4.553366512909731,3.361935781467533
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,18,200,25600,10743,0.4196484375,0.12558190104526626,7.195312913123298,5.386776026941074,0.7225,7.335591199311557,5.3909987491091345
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,18,200,25600,25600,1.0,0.146339808237765,8.384653386777732,6.221086896111041,0.673046875,8.384653386777732,6.221086896111041
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,18,200,25600,6404,0.25015625,0.1397243815205154,8.005617356201244,6.008683971437226,0.6776953125,12.956171675173739,9.58599655358514
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,18,200,25600,6404,0.25015625,0.1397243815205154,8.005617356201244,6.008683971437226,0.6776953125,12.956171675173739,9.58599655358514
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,18,200,25600,25600,1.0,0.14770574389433727,8.462915734985755,6.308156059193323,0.6791796875,8.462915734985755,6.308156059193323
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,18,200,25600,24323,0.9501171875,0.03909519446768443,2.239989642241523,1.5814659560341946,0.9239453125,2.1490686762918396,1.524719871155149
